VIDEO,TIME BIN #,START TIME,END TIME,ANIMAL,BODY-PART,MEASUREMENT,VALUE
Test_rat15,10,00:00:10.000,00:00:11.000,Animal_1,Center,Movement (cm),22.588324162571666
Test_rat15,11,00:00:11.000,00:00:12.000,Animal_1,Center,Movement (cm),8.662785896241221
Test_rat15,12,00:00:12.000,00:00:13.000,Animal_1,Center,Movement (cm),4.037334601505049
Test_rat15,13,00:00:13.000,00:00:14.000,Animal_1,Center,Movement (cm),0.8288511412203793
Test_rat15,14,00:00:14.000,00:00:15.000,Animal_1,Center,Movement (cm),5.522918249975591
Test_rat15,15,00:00:15.000,00:00:16.000,Animal_1,Center,Movement (cm),1.9381821504591727
Test_rat15,16,00:00:16.000,00:00:17.000,Animal_1,Center,Movement (cm),26.72750406175602
Test_rat15,17,00:00:17.000,00:00:18.000,Animal_1,Center,Movement (cm),30.17365309012635
Test_rat15,18,00:00:18.000,00:00:19.000,Animal_1,Center,Movement (cm),20.661598190648764
Test_rat15,19,00:00:19.000,00:00:20.000,Animal_1,Center,Movement (cm),14.564448856035103
Test_rat15,20,00:00:20.000,00:00:21.000,Animal_1,Center,Movement (cm),3.2503755422075655
Test_rat15,21,00:00:21.000,00:00:22.000,Animal_1,Center,Movement (cm),9.040453739500776
Test_rat15,22,00:00:22.000,00:00:23.000,Animal_1,Center,Movement (cm),3.2199018067291965
Test_rat15,23,00:00:23.000,00:00:24.000,Animal_1,Center,Movement (cm),2.3751600794399974
Test_rat15,24,00:00:24.000,00:00:25.000,Animal_1,Center,Movement (cm),6.275647742325594
Test_rat15,25,00:00:25.000,00:00:26.000,Animal_1,Center,Movement (cm),17.308703101176675
Test_rat15,26,00:00:26.000,00:00:27.000,Animal_1,Center,Movement (cm),37.21762487044133
Test_rat15,27,00:00:27.000,00:00:28.000,Animal_1,Center,Movement (cm),24.979497823581102
Test_rat15,28,00:00:28.000,00:00:29.000,Animal_1,Center,Movement (cm),2.8487377152433138
Test_rat15,29,00:00:29.000,00:00:30.000,Animal_1,Center,Movement (cm),8.88344656330542
Test_rat15,30,00:00:30.000,00:00:31.000,Animal_1,Center,Movement (cm),7.149944019215916
Test_rat15,31,00:00:31.000,00:00:32.000,Animal_1,Center,Movement (cm),2.0378120396587027
Test_rat15,32,00:00:32.000,00:00:33.000,Animal_1,Center,Movement (cm),9.423018613120055
Test_rat15,33,00:00:33.000,00:00:34.000,Animal_1,Center,Movement (cm),5.702404204392851
Test_rat15,34,00:00:34.000,00:00:35.000,Animal_1,Center,Movement (cm),11.119850557889018
Test_rat15,35,00:00:35.000,00:00:36.000,Animal_1,Center,Movement (cm),29.093144082744306
Test_rat15,36,00:00:36.000,00:00:37.000,Animal_1,Center,Movement (cm),20.74533506938303
Test_rat15,37,00:00:37.000,00:00:38.000,Animal_1,Center,Movement (cm),8.16324916632184
Test_rat15,38,00:00:38.000,00:00:39.000,Animal_1,Center,Movement (cm),5.771542230212193
Test_rat15,39,00:00:39.000,00:00:40.000,Animal_1,Center,Movement (cm),6.240047224549946
Test_rat15,40,00:00:40.000,00:00:41.000,Animal_1,Center,Movement (cm),11.598728734898065
Test_rat15,41,00:00:41.000,00:00:42.000,Animal_1,Center,Movement (cm),49.56224191092751
Test_rat15,42,00:00:42.000,00:00:43.000,Animal_1,Center,Movement (cm),22.405762170649076
Test_rat15,43,00:00:43.000,00:00:44.000,Animal_1,Center,Movement (cm),27.989578955281605
Test_rat15,44,00:00:44.000,00:00:45.000,Animal_1,Center,Movement (cm),16.586834530371554
Test_rat15,45,00:00:45.000,00:00:46.000,Animal_1,Center,Movement (cm),4.071279004072574
Test_rat15,46,00:00:46.000,00:00:47.000,Animal_1,Center,Movement (cm),3.3916830321984905
Test_rat15,47,00:00:47.000,00:00:48.000,Animal_1,Center,Movement (cm),6.045078308091832
Test_rat15,48,00:00:48.000,00:00:49.000,Animal_1,Center,Movement (cm),3.8931027383229084
Test_rat15,49,00:00:49.000,00:00:50.000,Animal_1,Center,Movement (cm),4.3622618241667945
Test_rat15,50,00:00:50.000,00:00:51.000,Animal_1,Center,Movement (cm),17.80040436661965
Test_rat15,51,00:00:51.000,00:00:52.000,Animal_1,Center,Movement (cm),26.66156514031116
Test_rat15,52,00:00:52.000,00:00:53.000,Animal_1,Center,Movement (cm),33.186649745025605
Test_rat15,53,00:00:53.000,00:00:54.000,Animal_1,Center,Movement (cm),26.88257951159333
Test_rat15,54,00:00:54.000,00:00:55.000,Animal_1,Center,Movement (cm),7.534295047397466
Test_rat15,55,00:00:55.000,00:00:56.000,Animal_1,Center,Movement (cm),9.541750787690383
Test_rat15,56,00:00:56.000,00:00:57.000,Animal_1,Center,Movement (cm),4.864217950977935
Test_rat15,57,00:00:57.000,00:00:58.000,Animal_1,Center,Movement (cm),4.1663224219823825
Test_rat15,58,00:00:58.000,00:00:59.000,Animal_1,Center,Movement (cm),4.884453760841142
Test_rat15,59,00:00:59.000,00:01:00.000,Animal_1,Center,Movement (cm),12.325141387615634
Test_rat15,60,00:01:00.000,00:01:01.000,Animal_1,Center,Movement (cm),19.7286189760825
Test_rat15,61,00:01:01.000,00:01:02.000,Animal_1,Center,Movement (cm),15.590723044199105
Test_rat15,62,00:01:02.000,00:01:03.000,Animal_1,Center,Movement (cm),9.234462836885324
Test_rat15,63,00:01:03.000,00:01:04.000,Animal_1,Center,Movement (cm),14.541314960586732
Test_rat15,64,00:01:04.000,00:01:05.000,Animal_1,Center,Movement (cm),10.098394078889303
Test_rat15,65,00:01:05.000,00:01:06.000,Animal_1,Center,Movement (cm),4.6246574329602845
Test_rat15,66,00:01:06.000,00:01:07.000,Animal_1,Center,Movement (cm),4.368122119081587
Test_rat15,67,00:01:07.000,00:01:08.000,Animal_1,Center,Movement (cm),4.955111429634432
Test_rat15,68,00:01:08.000,00:01:09.000,Animal_1,Center,Movement (cm),1.416967023057496
Test_rat15,69,00:01:09.000,00:01:10.000,Animal_1,Center,Movement (cm),5.757543061332956
Test_rat15,70,00:01:10.000,00:01:11.000,Animal_1,Center,Movement (cm),10.251436883436218
Test_rat15,71,00:01:11.000,00:01:12.000,Animal_1,Center,Movement (cm),16.26057673035536
Test_rat15,72,00:01:12.000,00:01:13.000,Animal_1,Center,Movement (cm),31.190135426610958
Test_rat15,73,00:01:13.000,00:01:14.000,Animal_1,Center,Movement (cm),8.713417789969593
Test_rat15,74,00:01:14.000,00:01:15.000,Animal_1,Center,Movement (cm),9.878028929939878
Test_rat15,75,00:01:15.000,00:01:16.000,Animal_1,Center,Movement (cm),5.2273673838133075
Test_rat15,76,00:01:16.000,00:01:17.000,Animal_1,Center,Movement (cm),3.4924949429426584
Test_rat15,77,00:01:17.000,00:01:18.000,Animal_1,Center,Movement (cm),3.7240168666280185
Test_rat15,78,00:01:18.000,00:01:19.000,Animal_1,Center,Movement (cm),2.821205630763096
Test_rat15,79,00:01:19.000,00:01:20.000,Animal_1,Center,Movement (cm),8.627575211936799
Test_rat15,80,00:01:20.000,00:01:21.000,Animal_1,Center,Movement (cm),10.620394741345551
Test_rat15,81,00:01:21.000,00:01:22.000,Animal_1,Center,Movement (cm),3.3659859775124255
Test_rat15,82,00:01:22.000,00:01:23.000,Animal_1,Center,Movement (cm),1.9791517027050873
Test_rat15,83,00:01:23.000,00:01:24.000,Animal_1,Center,Movement (cm),4.385597505903221
Test_rat15,84,00:01:24.000,00:01:25.000,Animal_1,Center,Movement (cm),3.6444876947510694
Test_rat15,85,00:01:25.000,00:01:26.000,Animal_1,Center,Movement (cm),0.714113052035606
Test_rat15,86,00:01:26.000,00:01:27.000,Animal_1,Center,Movement (cm),2.3366144029763514
Test_rat15,87,00:01:27.000,00:01:28.000,Animal_1,Center,Movement (cm),3.8072299921488115
Test_rat15,88,00:01:28.000,00:01:29.000,Animal_1,Center,Movement (cm),2.9803997491053598
Test_rat15,89,00:01:29.000,00:01:30.000,Animal_1,Center,Movement (cm),2.2832676791847173
Test_rat15,90,00:01:30.000,00:01:30.079,Animal_1,Center,Movement (cm),0.18277429050132737
Test_rat16,0,00:00:00.000,00:00:01.000,Animal_1,Center,Movement (cm),27.488967595949504
Test_rat16,1,00:00:01.000,00:00:02.000,Animal_1,Center,Movement (cm),35.764889650048005
Test_rat16,2,00:00:02.000,00:00:03.000,Animal_1,Center,Movement (cm),8.143415113330962
Test_rat16,3,00:00:03.000,00:00:04.000,Animal_1,Center,Movement (cm),21.849817396396894
Test_rat16,4,00:00:04.000,00:00:05.000,Animal_1,Center,Movement (cm),5.741481052829033
Test_rat16,5,00:00:05.000,00:00:06.000,Animal_1,Center,Movement (cm),3.4100788876915793
Test_rat16,6,00:00:06.000,00:00:07.000,Animal_1,Center,Movement (cm),2.577578658636834
Test_rat16,7,00:00:07.000,00:00:08.000,Animal_1,Center,Movement (cm),7.153248427640885
Test_rat16,8,00:00:08.000,00:00:09.000,Animal_1,Center,Movement (cm),37.81064571146152
Test_rat16,9,00:00:09.000,00:00:10.000,Animal_1,Center,Movement (cm),29.255940895695353
Test_rat16,10,00:00:10.000,00:00:11.000,Animal_1,Center,Movement (cm),5.181340727031579
Test_rat16,11,00:00:11.000,00:00:12.000,Animal_1,Center,Movement (cm),5.514059285828242
Test_rat16,12,00:00:12.000,00:00:13.000,Animal_1,Center,Movement (cm),0.0
Test_rat16,13,00:00:13.000,00:00:14.000,Animal_1,Center,Movement (cm),20.823936380279967
Test_rat16,14,00:00:14.000,00:00:15.000,Animal_1,Center,Movement (cm),22.90684232912954
Test_rat16,15,00:00:15.000,00:00:16.000,Animal_1,Center,Movement (cm),31.38244001385838
Test_rat16,16,00:00:16.000,00:00:17.000,Animal_1,Center,Movement (cm),13.737702354621614
Test_rat16,17,00:00:17.000,00:00:18.000,Animal_1,Center,Movement (cm),3.6750013350988384
Test_rat16,18,00:00:18.000,00:00:19.000,Animal_1,Center,Movement (cm),0.9184640755432205
Test_rat16,19,00:00:19.000,00:00:20.000,Animal_1,Center,Movement (cm),0.818604200802947
Test_rat16,20,00:00:20.000,00:00:21.000,Animal_1,Center,Movement (cm),2.955161370566566
Test_rat16,21,00:00:21.000,00:00:22.000,Animal_1,Center,Movement (cm),3.2510979506905975
Test_rat16,22,00:00:22.000,00:00:23.000,Animal_1,Center,Movement (cm),1.511815260241694
Test_rat16,23,00:00:23.000,00:00:24.000,Animal_1,Center,Movement (cm),9.093377851614889
Test_rat16,24,00:00:24.000,00:00:25.000,Animal_1,Center,Movement (cm),20.92791069814013
Test_rat16,25,00:00:25.000,00:00:26.000,Animal_1,Center,Movement (cm),57.19984340562246
Test_rat16,26,00:00:26.000,00:00:27.000,Animal_1,Center,Movement (cm),22.380545671789694
Test_rat16,27,00:00:27.000,00:00:28.000,Animal_1,Center,Movement (cm),7.664468001087501
Test_rat16,28,00:00:28.000,00:00:29.000,Animal_1,Center,Movement (cm),7.563588900915685
Test_rat16,29,00:00:29.000,00:00:30.000,Animal_1,Center,Movement (cm),20.772294592077575
Test_rat16,30,00:00:30.000,00:00:31.000,Animal_1,Center,Movement (cm),13.010496196823675
Test_rat16,31,00:00:31.000,00:00:32.000,Animal_1,Center,Movement (cm),26.115497756972474
Test_rat16,32,00:00:32.000,00:00:33.000,Animal_1,Center,Movement (cm),31.445063051406684
Test_rat16,33,00:00:33.000,00:00:34.000,Animal_1,Center,Movement (cm),11.080184038790279
Test_rat16,34,00:00:34.000,00:00:35.000,Animal_1,Center,Movement (cm),9.892664078683683
Test_rat16,35,00:00:35.000,00:00:36.000,Animal_1,Center,Movement (cm),1.6690978480493839
Test_rat16,36,00:00:36.000,00:00:37.000,Animal_1,Center,Movement (cm),1.5225626154056533
Test_rat16,37,00:00:37.000,00:00:38.000,Animal_1,Center,Movement (cm),0.9971120936137124
Test_rat16,38,00:00:38.000,00:00:39.000,Animal_1,Center,Movement (cm),2.2338202611956293
Test_rat16,39,00:00:39.000,00:00:40.000,Animal_1,Center,Movement (cm),7.890888117636375
Test_rat16,40,00:00:40.000,00:00:41.000,Animal_1,Center,Movement (cm),2.4976742904598557
Test_rat16,41,00:00:41.000,00:00:42.000,Animal_1,Center,Movement (cm),0.8777066050481412
Test_rat16,42,00:00:42.000,00:00:43.000,Animal_1,Center,Movement (cm),1.5814635110378905
Test_rat16,43,00:00:43.000,00:00:44.000,Animal_1,Center,Movement (cm),10.970636686643617
Test_rat16,44,00:00:44.000,00:00:45.000,Animal_1,Center,Movement (cm),12.599740666524928
Test_rat16,45,00:00:45.000,00:00:46.000,Animal_1,Center,Movement (cm),7.440491472493794
Test_rat16,46,00:00:46.000,00:00:47.000,Animal_1,Center,Movement (cm),5.702055177241823
Test_rat16,47,00:00:47.000,00:00:48.000,Animal_1,Center,Movement (cm),5.259543116373518
Test_rat16,48,00:00:48.000,00:00:49.000,Animal_1,Center,Movement (cm),8.790059966637184
Test_rat16,49,00:00:49.000,00:00:50.000,Animal_1,Center,Movement (cm),6.147300501083722
Test_rat16,50,00:00:50.000,00:00:51.000,Animal_1,Center,Movement (cm),2.7504225106558766
Test_rat16,51,00:00:51.000,00:00:52.000,Animal_1,Center,Movement (cm),0.5039907229640771
Test_rat16,52,00:00:52.000,00:00:53.000,Animal_1,Center,Movement (cm),1.3172448271210677
Test_rat16,53,00:00:53.000,00:00:54.000,Animal_1,Center,Movement (cm),0.8448683853199516
Test_rat16,54,00:00:54.000,00:00:55.000,Animal_1,Center,Movement (cm),11.23184683959449
Test_rat16,55,00:00:55.000,00:00:56.000,Animal_1,Center,Movement (cm),31.119330118835997
Test_rat16,56,00:00:56.000,00:00:57.000,Animal_1,Center,Movement (cm),34.41947159723924
Test_rat16,57,00:00:57.000,00:00:58.000,Animal_1,Center,Movement (cm),22.443071523347836
Test_rat16,58,00:00:58.000,00:00:59.000,Animal_1,Center,Movement (cm),13.131344331574677
Test_rat16,59,00:00:59.000,00:01:00.000,Animal_1,Center,Movement (cm),4.001252738140002
Test_rat16,60,00:01:00.000,00:01:01.000,Animal_1,Center,Movement (cm),3.0312179179435694
Test_rat16,61,00:01:01.000,00:01:02.000,Animal_1,Center,Movement (cm),2.998914059294515
Test_rat16,62,00:01:02.000,00:01:03.000,Animal_1,Center,Movement (cm),3.2185945777008556
Test_rat16,63,00:01:03.000,00:01:04.000,Animal_1,Center,Movement (cm),1.71401302835956
Test_rat16,64,00:01:04.000,00:01:05.000,Animal_1,Center,Movement (cm),3.180262292894938
Test_rat16,65,00:01:05.000,00:01:06.000,Animal_1,Center,Movement (cm),3.7790349456423504
Test_rat16,66,00:01:06.000,00:01:07.000,Animal_1,Center,Movement (cm),4.307403275235453
Test_rat16,67,00:01:07.000,00:01:08.000,Animal_1,Center,Movement (cm),14.569227301616731
Test_rat16,68,00:01:08.000,00:01:09.000,Animal_1,Center,Movement (cm),13.625436342239079
Test_rat16,69,00:01:09.000,00:01:10.000,Animal_1,Center,Movement (cm),2.7681588014120697
Test_rat16,70,00:01:10.000,00:01:11.000,Animal_1,Center,Movement (cm),0.5516833211502055
Test_rat16,71,00:01:11.000,00:01:12.000,Animal_1,Center,Movement (cm),0.5008471223763646
Test_rat16,72,00:01:12.000,00:01:13.000,Animal_1,Center,Movement (cm),0.42654634838157734
Test_rat16,73,00:01:13.000,00:01:14.000,Animal_1,Center,Movement (cm),0.561975498622977
Test_rat16,74,00:01:14.000,00:01:15.000,Animal_1,Center,Movement (cm),1.7737624703246209
Test_rat16,75,00:01:15.000,00:01:16.000,Animal_1,Center,Movement (cm),2.290488436034099
Test_rat16,76,00:01:16.000,00:01:17.000,Animal_1,Center,Movement (cm),1.9835755976526481
Test_rat16,77,00:01:17.000,00:01:18.000,Animal_1,Center,Movement (cm),2.5046305511094396
Test_rat16,78,00:01:18.000,00:01:19.000,Animal_1,Center,Movement (cm),2.5764029525452306
Test_rat16,79,00:01:19.000,00:01:20.000,Animal_1,Center,Movement (cm),3.24323307914104
Test_rat16,80,00:01:20.000,00:01:21.000,Animal_1,Center,Movement (cm),0.6567035539925974
Test_rat16,81,00:01:21.000,00:01:22.000,Animal_1,Center,Movement (cm),1.6810192264054957
Test_rat16,82,00:01:22.000,00:01:23.000,Animal_1,Center,Movement (cm),0.8360939390273394
Test_rat16,83,00:01:23.000,00:01:24.000,Animal_1,Center,Movement (cm),3.366237747304755
Test_rat16,84,00:01:24.000,00:01:25.000,Animal_1,Center,Movement (cm),16.2999493323489
Test_rat16,85,00:01:25.000,00:01:26.000,Animal_1,Center,Movement (cm),24.764206421132297
Test_rat16,86,00:01:26.000,00:01:27.000,Animal_1,Center,Movement (cm),19.807739475549802
Test_rat16,87,00:01:27.000,00:01:28.000,Animal_1,Center,Movement (cm),2.5193761633336775
Test_rat16,88,00:01:28.000,00:01:29.000,Animal_1,Center,Movement (cm),2.0397022786788757
Test_rat16,89,00:01:29.000,00:01:30.000,Animal_1,Center,Movement (cm),6.188900107398646
Test_rat16,90,00:01:30.000,00:01:30.079,Animal_1,Center,Movement (cm),2.4682610572505137
Test_rat17,0,00:00:00.000,00:00:01.000,Animal_1,Center,Movement (cm),4.837095221838014
Test_rat17,1,00:00:01.000,00:00:02.000,Animal_1,Center,Movement (cm),7.02903084227364
Test_rat17,2,00:00:02.000,00:00:03.000,Animal_1,Center,Movement (cm),10.503952867481113
Test_rat17,3,00:00:03.000,00:00:04.000,Animal_1,Center,Movement (cm),18.413584508080678
Test_rat17,4,00:00:04.000,00:00:05.000,Animal_1,Center,Movement (cm),19.310052736917932
Test_rat17,5,00:00:05.000,00:00:06.000,Animal_1,Center,Movement (cm),8.360172122326068
Test_rat17,6,00:00:06.000,00:00:07.000,Animal_1,Center,Movement (cm),20.97286455136638
Test_rat17,7,00:00:07.000,00:00:08.000,Animal_1,Center,Movement (cm),12.516818828804267
Test_rat17,8,00:00:08.000,00:00:09.000,Animal_1,Center,Movement (cm),2.6414931958829984
Test_rat17,9,00:00:09.000,00:00:10.000,Animal_1,Center,Movement (cm),3.5598022378551426
Test_rat17,10,00:00:10.000,00:00:11.000,Animal_1,Center,Movement (cm),4.38983973629536
Test_rat17,11,00:00:11.000,00:00:12.000,Animal_1,Center,Movement (cm),3.121056393681214
Test_rat17,12,00:00:12.000,00:00:13.000,Animal_1,Center,Movement (cm),2.4285878318640495
Test_rat17,13,00:00:13.000,00:00:14.000,Animal_1,Center,Movement (cm),0.559870869558152
Test_rat17,14,00:00:14.000,00:00:15.000,Animal_1,Center,Movement (cm),2.3771678891429064
Test_rat17,15,00:00:15.000,00:00:16.000,Animal_1,Center,Movement (cm),7.1926435026291475
Test_rat17,16,00:00:16.000,00:00:17.000,Animal_1,Center,Movement (cm),6.580515196206991
Test_rat17,17,00:00:17.000,00:00:18.000,Animal_1,Center,Movement (cm),13.419319864207674
Test_rat17,18,00:00:18.000,00:00:19.000,Animal_1,Center,Movement (cm),6.47721004855258
Test_rat17,19,00:00:19.000,00:00:20.000,Animal_1,Center,Movement (cm),3.144185826168239
Test_rat17,20,00:00:20.000,00:00:21.000,Animal_1,Center,Movement (cm),5.933442152889443
Test_rat17,21,00:00:21.000,00:00:22.000,Animal_1,Center,Movement (cm),15.233996553356226
Test_rat17,22,00:00:22.000,00:00:23.000,Animal_1,Center,Movement (cm),5.256895007685399
Test_rat17,23,00:00:23.000,00:00:24.000,Animal_1,Center,Movement (cm),3.2314357890334433
Test_rat17,24,00:00:24.000,00:00:25.000,Animal_1,Center,Movement (cm),1.7027522345010393
Test_rat17,25,00:00:25.000,00:00:26.000,Animal_1,Center,Movement (cm),6.635459948099795
Test_rat17,26,00:00:26.000,00:00:27.000,Animal_1,Center,Movement (cm),2.7853071556874953
Test_rat17,27,00:00:27.000,00:00:28.000,Animal_1,Center,Movement (cm),2.9850818886634842
Test_rat17,28,00:00:28.000,00:00:29.000,Animal_1,Center,Movement (cm),1.3259033300070837
Test_rat17,29,00:00:29.000,00:00:30.000,Animal_1,Center,Movement (cm),4.288545395454387
Test_rat17,30,00:00:30.000,00:00:31.000,Animal_1,Center,Movement (cm),7.585367403581896
Test_rat17,31,00:00:31.000,00:00:32.000,Animal_1,Center,Movement (cm),11.644803539688393
Test_rat17,32,00:00:32.000,00:00:33.000,Animal_1,Center,Movement (cm),12.029781895219518
Test_rat17,33,00:00:33.000,00:00:34.000,Animal_1,Center,Movement (cm),10.268612530657531
Test_rat17,34,00:00:34.000,00:00:35.000,Animal_1,Center,Movement (cm),8.471993859259886
Test_rat17,35,00:00:35.000,00:00:36.000,Animal_1,Center,Movement (cm),26.769058514892027
Test_rat17,36,00:00:36.000,00:00:37.000,Animal_1,Center,Movement (cm),7.428304936049917
Test_rat17,37,00:00:37.000,00:00:38.000,Animal_1,Center,Movement (cm),4.233157414360848
Test_rat17,38,00:00:38.000,00:00:39.000,Animal_1,Center,Movement (cm),3.0716233959618404
Test_rat17,39,00:00:39.000,00:00:40.000,Animal_1,Center,Movement (cm),28.894468550999257
Test_rat17,40,00:00:40.000,00:00:41.000,Animal_1,Center,Movement (cm),18.144835160418623
Test_rat17,41,00:00:41.000,00:00:42.000,Animal_1,Center,Movement (cm),2.6692463590373996
Test_rat17,42,00:00:42.000,00:00:43.000,Animal_1,Center,Movement (cm),1.8350970798178974
Test_rat17,43,00:00:43.000,00:00:44.000,Animal_1,Center,Movement (cm),1.9196827440799402
Test_rat17,44,00:00:44.000,00:00:45.000,Animal_1,Center,Movement (cm),2.6231079441353238
Test_rat17,45,00:00:45.000,00:00:46.000,Animal_1,Center,Movement (cm),6.6826854117166405
Test_rat17,46,00:00:46.000,00:00:47.000,Animal_1,Center,Movement (cm),17.297837929733934
Test_rat17,47,00:00:47.000,00:00:48.000,Animal_1,Center,Movement (cm),22.62412158774998
Test_rat17,48,00:00:48.000,00:00:49.000,Animal_1,Center,Movement (cm),24.537586981245532
Test_rat17,49,00:00:49.000,00:00:50.000,Animal_1,Center,Movement (cm),29.98055642693505
Test_rat17,50,00:00:50.000,00:00:51.000,Animal_1,Center,Movement (cm),17.344876061986646
Test_rat17,51,00:00:51.000,00:00:52.000,Animal_1,Center,Movement (cm),16.415164344334116
Test_rat17,52,00:00:52.000,00:00:53.000,Animal_1,Center,Movement (cm),7.142263484200815
Test_rat17,53,00:00:53.000,00:00:54.000,Animal_1,Center,Movement (cm),3.416891140472759
Test_rat17,54,00:00:54.000,00:00:55.000,Animal_1,Center,Movement (cm),1.8007793121050462
Test_rat17,55,00:00:55.000,00:00:56.000,Animal_1,Center,Movement (cm),10.679193621545178
Test_rat17,56,00:00:56.000,00:00:57.000,Animal_1,Center,Movement (cm),12.122577514518849
Test_rat17,57,00:00:57.000,00:00:58.000,Animal_1,Center,Movement (cm),7.803133229901204
Test_rat17,58,00:00:58.000,00:00:59.000,Animal_1,Center,Movement (cm),12.244846145016904
Test_rat17,59,00:00:59.000,00:01:00.000,Animal_1,Center,Movement (cm),23.43929127985304
Test_rat17,60,00:01:00.000,00:01:01.000,Animal_1,Center,Movement (cm),37.7751746850474
Test_rat17,61,00:01:01.000,00:01:02.000,Animal_1,Center,Movement (cm),13.338727518965573
Test_rat17,62,00:01:02.000,00:01:03.000,Animal_1,Center,Movement (cm),1.3861923614953304
Test_rat17,63,00:01:03.000,00:01:04.000,Animal_1,Center,Movement (cm),3.687334953114063
Test_rat17,64,00:01:04.000,00:01:05.000,Animal_1,Center,Movement (cm),8.62630195462472
Test_rat17,65,00:01:05.000,00:01:06.000,Animal_1,Center,Movement (cm),8.528319876573345
Test_rat17,66,00:01:06.000,00:01:07.000,Animal_1,Center,Movement (cm),9.78489852953172
Test_rat17,67,00:01:07.000,00:01:08.000,Animal_1,Center,Movement (cm),14.615164772747326
Test_rat17,68,00:01:08.000,00:01:09.000,Animal_1,Center,Movement (cm),5.122312721171675
Test_rat17,69,00:01:09.000,00:01:10.000,Animal_1,Center,Movement (cm),1.8001880133570154
Test_rat17,70,00:01:10.000,00:01:11.000,Animal_1,Center,Movement (cm),3.3995857599726556
Test_rat17,71,00:01:11.000,00:01:12.000,Animal_1,Center,Movement (cm),14.374112316284686
Test_rat17,72,00:01:12.000,00:01:13.000,Animal_1,Center,Movement (cm),29.103000086053395
Test_rat17,73,00:01:13.000,00:01:14.000,Animal_1,Center,Movement (cm),29.88949237248027
Test_rat17,74,00:01:14.000,00:01:15.000,Animal_1,Center,Movement (cm),5.556024310218344
Test_rat17,75,00:01:15.000,00:01:16.000,Animal_1,Center,Movement (cm),7.744488477480884
Test_rat17,76,00:01:16.000,00:01:17.000,Animal_1,Center,Movement (cm),10.69859888414614
Test_rat17,77,00:01:17.000,00:01:18.000,Animal_1,Center,Movement (cm),3.5787481001757357
Test_rat17,78,00:01:18.000,00:01:19.000,Animal_1,Center,Movement (cm),7.619743184053346
Test_rat17,79,00:01:19.000,00:01:20.000,Animal_1,Center,Movement (cm),7.175660149607355
Test_rat17,80,00:01:20.000,00:01:21.000,Animal_1,Center,Movement (cm),10.650599260883208
Test_rat17,81,00:01:21.000,00:01:22.000,Animal_1,Center,Movement (cm),30.282505382800633
Test_rat17,82,00:01:22.000,00:01:23.000,Animal_1,Center,Movement (cm),14.379094808771063
Test_rat17,83,00:01:23.000,00:01:24.000,Animal_1,Center,Movement (cm),15.399293681798829
Test_rat17,84,00:01:24.000,00:01:25.000,Animal_1,Center,Movement (cm),28.437351310285162
Test_rat17,85,00:01:25.000,00:01:26.000,Animal_1,Center,Movement (cm),14.926484286982898
Test_rat17,86,00:01:26.000,00:01:27.000,Animal_1,Center,Movement (cm),10.60306409991622
Test_rat17,87,00:01:27.000,00:01:28.000,Animal_1,Center,Movement (cm),8.094972161098498
Test_rat17,88,00:01:28.000,00:01:29.000,Animal_1,Center,Movement (cm),1.384435983503914
Test_rat17,89,00:01:29.000,00:01:30.000,Animal_1,Center,Movement (cm),2.769338787261259
Test_rat17,90,00:01:30.000,00:01:30.079,Animal_1,Center,Movement (cm),0.538167653631535
Test_rat18,0,00:00:00.000,00:00:01.000,Animal_1,Center,Movement (cm),25.382618652472736
Test_rat18,1,00:00:01.000,00:00:02.000,Animal_1,Center,Movement (cm),36.16386029482604
Test_rat18,2,00:00:02.000,00:00:03.000,Animal_1,Center,Movement (cm),11.195230670479315
Test_rat18,3,00:00:03.000,00:00:04.000,Animal_1,Center,Movement (cm),3.3142966203430397
Test_rat18,4,00:00:04.000,00:00:05.000,Animal_1,Center,Movement (cm),16.245611811309537
Test_rat18,5,00:00:05.000,00:00:06.000,Animal_1,Center,Movement (cm),4.658065276003539
Test_rat18,6,00:00:06.000,00:00:07.000,Animal_1,Center,Movement (cm),2.558228696790196
Test_rat18,7,00:00:07.000,00:00:08.000,Animal_1,Center,Movement (cm),10.396236406342265
Test_rat18,8,00:00:08.000,00:00:09.000,Animal_1,Center,Movement (cm),20.222559399393084
Test_rat18,9,00:00:09.000,00:00:10.000,Animal_1,Center,Movement (cm),5.2989478933620955
Test_rat18,10,00:00:10.000,00:00:11.000,Animal_1,Center,Movement (cm),19.444337610592676
Test_rat18,11,00:00:11.000,00:00:12.000,Animal_1,Center,Movement (cm),23.904299091852035
Test_rat18,12,00:00:12.000,00:00:13.000,Animal_1,Center,Movement (cm),4.236730964267813
Test_rat18,13,00:00:13.000,00:00:14.000,Animal_1,Center,Movement (cm),7.3670565677039495
Test_rat18,14,00:00:14.000,00:00:15.000,Animal_1,Center,Movement (cm),6.47101227678494
Test_rat18,15,00:00:15.000,00:00:16.000,Animal_1,Center,Movement (cm),3.4319477352693495
Test_rat18,16,00:00:16.000,00:00:17.000,Animal_1,Center,Movement (cm),4.4066904904078035
Test_rat18,17,00:00:17.000,00:00:18.000,Animal_1,Center,Movement (cm),16.92287883575465
Test_rat18,18,00:00:18.000,00:00:19.000,Animal_1,Center,Movement (cm),7.731203978086915
Test_rat18,19,00:00:19.000,00:00:20.000,Animal_1,Center,Movement (cm),19.128836497139414
